YEAR,MONTH,DISTRICT_NAME,RAINFALL,FILLED,FILLED_METHOD,DISTRICT_NAME_clean,TIME,TIME_ISO
2018,9,Sonipat,4.989337642987569,False,,sonipat,2018-09-01,2018-09-01T00:00:00
2018,9,South Delhi,4.574155361577869,True,,south delhi,2018-09-01,2018-09-01T00:00:00
2018,9,South East Delhi,4.15617267092069,False,,south east delhi,2018-09-01,2018-09-01T00:00:00
2018,9,South West Delhi,4.447523978890644,True,,south west delhi,2018-09-01,2018-09-01T00:00:00
2018,9,West,5.057574257668522,True,nearest,west,2018-09-01,2018-09-01T00:00:00
2018,9,West Delhi,5.057574257668522,True,,west delhi,2018-09-01,2018-09-01T00:00:00
2018,10,Alwar,0.0681599249488197,False,,alwar,2018-10-01,2018-10-01T00:00:00
2018,10,Baghpat,0.014471870516577,False,,baghpat,2018-10-01,2018-10-01T00:00:00
2018,10,Bharatpur,0.0913319414661776,False,,bharatpur,2018-10-01,2018-10-01T00:00:00
2018,10,Bhiwani,0.0,True,,bhiwani,2018-10-01,2018-10-01T00:00:00
2018,10,Bulandshahr,0.0044827967561701,False,,bulandshahr,2018-10-01,2018-10-01T00:00:00
2018,10,Central Delhi,0.0,True,,central delhi,2018-10-01,2018-10-01T00:00:00
2018,10,Charki Dadri,0.0,True,,charki dadri,2018-10-01,2018-10-01T00:00:00
2018,10,East Delhi,0.004909203578067,True,,east delhi,2018-10-01,2018-10-01T00:00:00
2018,10,Faridabad,0.0,True,nearest,faridabad,2018-10-01,2018-10-01T00:00:00
2018,10,Gautam Buddha Nagar,0.0,False,,gautam buddha nagar,2018-10-01,2018-10-01T00:00:00
2018,10,Ghaziabad,0.0147276107342012,False,,ghaziabad,2018-10-01,2018-10-01T00:00:00
2018,10,Gurugram,0.0,False,,gurugram,2018-10-01,2018-10-01T00:00:00
2018,10,Hapur,0.0661662009454542,False,,hapur,2018-10-01,2018-10-01T00:00:00
2018,10,Jhajjar,0.0,False,,jhajjar,2018-10-01,2018-10-01T00:00:00
2018,10,Jind,0.0,False,,jind,2018-10-01,2018-10-01T00:00:00
2018,10,Karnal,0.0,False,,karnal,2018-10-01,2018-10-01T00:00:00
2018,10,Mahendragarh,0.0340799624744098,True,,mahendragarh,2018-10-01,2018-10-01T00:00:00
2018,10,Meerut,0.5727083848368737,False,,meerut,2018-10-01,2018-10-01T00:00:00
2018,10,Muzaffarnagar,0.8324968584122197,False,,muzaffarnagar,2018-10-01,2018-10-01T00:00:00
2018,10,New Delhi,0.0,True,,new delhi,2018-10-01,2018-10-01T00:00:00
2018,10,North Delhi,0.0058398962501556,True,,north delhi,2018-10-01,2018-10-01T00:00:00
2018,10,North East Delhi,0.0,False,,north east delhi,2018-10-01,2018-10-01T00:00:00
2018,10,North West Delhi,0.0,False,,north west delhi,2018-10-01,2018-10-01T00:00:00
2018,10,Nuh,0.0,False,,nuh,2018-10-01,2018-10-01T00:00:00
2018,10,Palwal,0.0,False,,palwal,2018-10-01,2018-10-01T00:00:00
2018,10,Panipat,0.0,False,,panipat,2018-10-01,2018-10-01T00:00:00
2018,10,Rewari,0.0,False,,rewari,2018-10-01,2018-10-01T00:00:00
2018,10,Rohtak,0.0,False,,rohtak,2018-10-01,2018-10-01T00:00:00
2018,10,Shahdara,0.0073638053671006,True,,shahdara,2018-10-01,2018-10-01T00:00:00
2018,10,Shamli,0.1694939213414346,False,,shamli,2018-10-01,2018-10-01T00:00:00
2018,10,Sonipat,0.0,False,,sonipat,2018-10-01,2018-10-01T00:00:00
2018,10,South Delhi,0.0,True,,south delhi,2018-10-01,2018-10-01T00:00:00
2018,10,South East Delhi,0.0,False,,south east delhi,2018-10-01,2018-10-01T00:00:00
2018,10,South West Delhi,0.0,True,,south west delhi,2018-10-01,2018-10-01T00:00:00
2018,10,West,0.0,True,nearest,west,2018-10-01,2018-10-01T00:00:00
2018,10,West Delhi,0.0,True,,west delhi,2018-10-01,2018-10-01T00:00:00
2018,11,Alwar,0.0359131572501999,False,,alwar,2018-11-01,2018-11-01T00:00:00
2018,11,Baghpat,0.0762332464257876,False,,baghpat,2018-11-01,2018-11-01T00:00:00
2018,11,Bharatpur,0.0127624124288558,False,,bharatpur,2018-11-01,2018-11-01T00:00:00
2018,11,Bhiwani,0.0799032712976137,True,,bhiwani,2018-11-01,2018-11-01T00:00:00
2018,11,Bulandshahr,0.0287868724101119,False,,bulandshahr,2018-11-01,2018-11-01T00:00:00
2018,11,Central Delhi,0.1503021829658084,True,,central delhi,2018-11-01,2018-11-01T00:00:00
2018,11,Charki Dadri,0.0932064852780765,True,,charki dadri,2018-11-01,2018-11-01T00:00:00
2018,11,East Delhi,0.1381246119737624,True,,east delhi,2018-11-01,2018-11-01T00:00:00
2018,11,Faridabad,0.1464103539784749,True,nearest,faridabad,2018-11-01,2018-11-01T00:00:00
2018,11,Gautam Buddha Nagar,0.2222349882125854,False,,gautam buddha nagar,2018-11-01,2018-11-01T00:00:00
2018,11,Ghaziabad,0.0178344974915186,False,,ghaziabad,2018-11-01,2018-11-01T00:00:00
2018,11,Gurugram,0.1185163577397664,False,,gurugram,2018-11-01,2018-11-01T00:00:00
2018,11,Hapur,0.0,False,,hapur,2018-11-01,2018-11-01T00:00:00
2018,11,Jhajjar,0.1031645476818084,False,,jhajjar,2018-11-01,2018-11-01T00:00:00
2018,11,Jind,0.0141033351421356,False,,jind,2018-11-01,2018-11-01T00:00:00
2018,11,Karnal,0.0195249820748964,False,,karnal,2018-11-01,2018-11-01T00:00:00
2018,11,Mahendragarh,0.0662323970525037,True,,mahendragarh,2018-11-01,2018-11-01T00:00:00
2018,11,Meerut,0.0183635436495145,False,,meerut,2018-11-01,2018-11-01T00:00:00
2018,11,Muzaffarnagar,0.153802998860677,False,,muzaffarnagar,2018-11-01,2018-11-01T00:00:00
2018,11,New Delhi,0.1464103539784749,True,,new delhi,2018-11-01,2018-11-01T00:00:00
2018,11,North Delhi,0.081967495381832,True,,north delhi,2018-11-01,2018-11-01T00:00:00
2018,11,North East Delhi,0.0886801739533742,False,,north east delhi,2018-11-01,2018-11-01T00:00:00
2018,11,North West Delhi,0.1879220247268676,False,,north west delhi,2018-11-01,2018-11-01T00:00:00
2018,11,Nuh,0.0714290115568373,False,,nuh,2018-11-01,2018-11-01T00:00:00
2018,11,Palwal,0.0489393656452496,False,,palwal,2018-11-01,2018-11-01T00:00:00
2018,11,Panipat,0.0,False,,panipat,2018-11-01,2018-11-01T00:00:00
2018,11,Rewari,0.0965516368548075,False,,rewari,2018-11-01,2018-11-01T00:00:00
2018,11,Rohtak,0.0799032712976137,False,,rohtak,2018-11-01,2018-11-01T00:00:00
2018,11,Shahdara,0.0532573357224464,True,,shahdara,2018-11-01,2018-11-01T00:00:00
2018,11,Shamli,0.0966217815876007,False,,shamli,2018-11-01,2018-11-01T00:00:00
2018,11,Sonipat,0.0391675343116124,False,,sonipat,2018-11-01,2018-11-01T00:00:00
2018,11,South Delhi,0.1464103539784749,True,,south delhi,2018-11-01,2018-11-01T00:00:00
2018,11,South East Delhi,0.1743043502171834,False,,south east delhi,2018-11-01,2018-11-01T00:00:00
2018,11,South West Delhi,0.1108404527107874,True,,south west delhi,2018-11-01,2018-11-01T00:00:00
2018,11,West,0.1455432862043379,True,nearest,west,2018-11-01,2018-11-01T00:00:00
2018,11,West Delhi,0.1455432862043379,True,,west delhi,2018-11-01,2018-11-01T00:00:00
2018,12,Alwar,0.019397431529612,False,,alwar,2018-12-01,2018-12-01T00:00:00
2018,12,Baghpat,0.0267535947984264,False,,baghpat,2018-12-01,2018-12-01T00:00:00
2018,12,Bharatpur,0.0,False,,bharatpur,2018-12-01,2018-12-01T00:00:00
2018,12,Bhiwani,0.021031042741191,True,,bhiwani,2018-12-01,2018-12-01T00:00:00
2018,12,Bulandshahr,0.0,False,,bulandshahr,2018-12-01,2018-12-01T00:00:00
2018,12,Central Delhi,0.0097658669435849,True,,central delhi,2018-12-01,2018-12-01T00:00:00
2018,12,Charki Dadri,0.0116777330049477,True,,charki dadri,2018-12-01,2018-12-01T00:00:00
2018,12,East Delhi,0.0,True,,east delhi,2018-12-01,2018-12-01T00:00:00
2018,12,Faridabad,0.0082510036806906,True,nearest,faridabad,2018-12-01,2018-12-01T00:00:00
2018,12,Gautam Buddha Nagar,0.0,False,,gautam buddha nagar,2018-12-01,2018-12-01T00:00:00
2018,12,Ghaziabad,0.0,False,,ghaziabad,2018-12-01,2018-12-01T00:00:00
2018,12,Gurugram,0.0165020073613812,False,,gurugram,2018-12-01,2018-12-01T00:00:00
2018,12,Hapur,0.0,False,,hapur,2018-12-01,2018-12-01T00:00:00
2018,12,Jhajjar,0.0140021562736521,False,,jhajjar,2018-12-01,2018-12-01T00:00:00
2018,12,Jind,0.008003385316941,False,,jind,2018-12-01,2018-12-01T00:00:00
2018,12,Karnal,0.0945314947635896,False,,karnal,2018-12-01,2018-12-01T00:00:00
2018,12,Mahendragarh,0.009698715764806,True,,mahendragarh,2018-12-01,2018-12-01T00:00:00
2018,12,Meerut,0.0,False,,meerut,2018-12-01,2018-12-01T00:00:00
2018,12,Muzaffarnagar,0.0,False,,muzaffarnagar,2018-12-01,2018-12-01T00:00:00
2018,12,New Delhi,0.0082510036806906,True,,new delhi,2018-12-01,2018-12-01T00:00:00
2018,12,North Delhi,0.0175090923745144,True,,north delhi,2018-12-01,2018-12-01T00:00:00
2018,12,North East Delhi,0.0065458450586565,False,,north east delhi,2018-12-01,2018-12-01T00:00:00
2018,12,North West Delhi,0.0227517557720984,False,,north west delhi,2018-12-01,2018-12-01T00:00:00
2018,12,Nuh,0.0042574277488134,False,,nuh,2018-12-01,2018-12-01T00:00:00
2018,12,Palwal,0.0,False,,palwal,2018-12-01,2018-12-01T00:00:00
2018,12,Panipat,0.0,False,,panipat,2018-12-01,2018-12-01T00:00:00
2018,12,Rewari,0.0,False,,rewari,2018-12-01,2018-12-01T00:00:00
2018,12,Rohtak,0.021031042741191,False,,rohtak,2018-12-01,2018-12-01T00:00:00
2018,12,Shahdara,0.0032729225293282,True,,shahdara,2018-12-01,2018-12-01T00:00:00
2018,12,Shamli,0.0,False,,shamli,2018-12-01,2018-12-01T00:00:00
2018,12,Sonipat,0.0314942662433911,False,,sonipat,2018-12-01,2018-12-01T00:00:00
2018,12,South Delhi,0.0082510036806906,True,,south delhi,2018-12-01,2018-12-01T00:00:00
2018,12,South East Delhi,0.0,False,,south east delhi,2018-12-01,2018-12-01T00:00:00
2018,12,South West Delhi,0.0152520818175166,True,,south west delhi,2018-12-01,2018-12-01T00:00:00
2018,12,West,0.0183769560228752,True,nearest,west,2018-12-01,2018-12-01T00:00:00
2018,12,West Delhi,0.0183769560228752,True,,west delhi,2018-12-01,2018-12-01T00:00:00
2019,1,Alwar,0.6003445222081126,False,,alwar,2019-01-01,2019-01-01T00:00:00
2019,1,Baghpat,0.8865226122640795,False,,baghpat,2019-01-01,2019-01-01T00:00:00
2019,1,Bharatpur,0.4996496977344636,False,,bharatpur,2019-01-01,2019-01-01T00:00:00
2019,1,Bhiwani,0.2549714191306022,True,,bhiwani,2019-01-01,2019-01-01T00:00:00
2019,1,Bulandshahr,0.4880728298617947,False,,bulandshahr,2019-01-01,2019-01-01T00:00:00
2019,1,Central Delhi,1.0236300326162768,True,,central delhi,2019-01-01,2019-01-01T00:00:00
2019,1,Charki Dadri,0.296206481995121,True,,charki dadri,2019-01-01,2019-01-01T00:00:00
2019,1,East Delhi,0.9206122557322184,True,,east delhi,2019-01-01,2019-01-01T00:00:00
2019,1,Faridabad,1.0153265922300276,True,nearest,faridabad,2019-01-01,2019-01-01T00:00:00
2019,1,Gautam Buddha Nagar,0.7892863365911668,False,,gautam buddha nagar,2019-01-01,2019-01-01T00:00:00
2019,1,Ghaziabad,0.9496298297759024,False,,ghaziabad,2019-01-01,2019-01-01T00:00:00
2019,1,Gurugram,1.0077325836304696,False,,gurugram,2019-01-01,2019-01-01T00:00:00
2019,1,Hapur,0.6241613876435066,False,,hapur,2019-01-01,2019-01-01T00:00:00
2019,1,Jhajjar,0.3444793190686933,False,,jhajjar,2019-01-01,2019-01-01T00:00:00
2019,1,Jind,0.4325251733103106,False,,jind,2019-01-01,2019-01-01T00:00:00
2019,1,Karnal,0.7001256892277349,False,,karnal,2019-01-01,2019-01-01T00:00:00
2019,1,Mahendragarh,0.4447566149970902,True,,mahendragarh,2019-01-01,2019-01-01T00:00:00
2019,1,Meerut,1.4160351137961111,False,,meerut,2019-01-01,2019-01-01T00:00:00
2019,1,Muzaffarnagar,1.241930777026761,False,,muzaffarnagar,2019-01-01,2019-01-01T00:00:00
2019,1,New Delhi,1.0153265922300276,True,,new delhi,2019-01-01,2019-01-01T00:00:00
2019,1,North Delhi,0.8724477516066642,True,,north delhi,2019-01-01,2019-01-01T00:00:00
2019,1,North East Delhi,0.8382565571415809,False,,north east delhi,2019-01-01,2019-01-01T00:00:00
2019,1,North West Delhi,1.2097129398776638,False,,north west delhi,2019-01-01,2019-01-01T00:00:00
2019,1,Nuh,0.5903734950929559,False,,nuh,2019-01-01,2019-01-01T00:00:00
2019,1,Palwal,0.6793020563500543,False,,palwal,2019-01-01,2019-01-01T00:00:00
2019,1,Panipat,0.2637859212775384,False,,panipat,2019-01-01,2019-01-01T00:00:00
2019,1,Rewari,0.2891687077860678,False,,rewari,2019-01-01,2019-01-01T00:00:00
2019,1,Rohtak,0.2549714191306022,False,,rohtak,2019-01-01,2019-01-01T00:00:00
2019,1,Shahdara,0.8939431934587416,True,,shahdara,2019-01-01,2019-01-01T00:00:00
2019,1,Shamli,0.5520864532839868,False,,shamli,2019-01-01,2019-01-01T00:00:00
2019,1,Sonipat,0.478116818974095,False,,sonipat,2019-01-01,2019-01-01T00:00:00
2019,1,South Delhi,1.0153265922300276,True,,south delhi,2019-01-01,2019-01-01T00:00:00
2019,1,South East Delhi,1.022920600829586,False,,south east delhi,2019-01-01,2019-01-01T00:00:00
2019,1,South West Delhi,0.6761059513495814,True,,south west delhi,2019-01-01,2019-01-01T00:00:00
2019,1,West,0.7770961294731785,True,nearest,west,2019-01-01,2019-01-01T00:00:00
2019,1,West Delhi,0.7770961294731785,True,,west delhi,2019-01-01,2019-01-01T00:00:00
2019,2,Alwar,0.0818047122079498,False,,alwar,2019-02-01,2019-02-01T00:00:00
2019,2,Baghpat,1.3404976081635271,False,,baghpat,2019-02-01,2019-02-01T00:00:00
2019,2,Bharatpur,0.1681676682616983,False,,bharatpur,2019-02-01,2019-02-01T00:00:00
2019,2,Bhiwani,0.2041365514908518,True,,bhiwani,2019-02-01,2019-02-01T00:00:00
2019,2,Bulandshahr,0.7251772394049025,False,,bulandshahr,2019-02-01,2019-02-01T00:00:00
2019,2,Central Delhi,1.0480723150429272,True,,central delhi,2019-02-01,2019-02-01T00:00:00
2019,2,Charki Dadri,0.4072818686919552,True,,charki dadri,2019-02-01,2019-02-01T00:00:00
2019,2,East Delhi,1.1922053932434038,True,,east delhi,2019-02-01,2019-02-01T00:00:00
2019,2,Faridabad,0.8426495489797421,True,nearest,faridabad,2019-02-01,2019-02-01T00:00:00
2019,2,Gautam Buddha Nagar,1.7890466025897436,False,,gautam buddha nagar,2019-02-01,2019-02-01T00:00:00
2019,2,Ghaziabad,0.7721216614757266,False,,ghaziabad,2019-02-01,2019-02-01T00:00:00
2019,2,Gurugram,0.6698511822947434,False,,gurugram,2019-02-01,2019-02-01T00:00:00
2019,2,Hapur,0.7361287128712449,False,,hapur,2019-02-01,2019-02-01T00:00:00
2019,2,Jhajjar,0.715036006378276,False,,jhajjar,2019-02-01,2019-02-01T00:00:00
2019,2,Jind,0.5481099491672856,False,,jind,2019-02-01,2019-02-01T00:00:00
2019,2,Karnal,0.7306821181305817,False,,karnal,2019-02-01,2019-02-01T00:00:00
2019,2,Mahendragarh,0.1922388802073439,True,,mahendragarh,2019-02-01,2019-02-01T00:00:00
2019,2,Meerut,2.081680927212749,False,,meerut,2019-02-01,2019-02-01T00:00:00
2019,2,Muzaffarnagar,2.180985363532922,False,,muzaffarnagar,2019-02-01,2019-02-01T00:00:00
2019,2,New Delhi,0.8426495489797421,True,,new delhi,2019-02-01,2019-02-01T00:00:00
2019,2,North Delhi,1.022359614109709,True,,north delhi,2019-02-01,2019-02-01T00:00:00
2019,2,North East Delhi,0.8943815252610615,False,,north east delhi,2019-02-01,2019-02-01T00:00:00
2019,2,North West Delhi,1.2343875042029793,False,,north west delhi,2019-02-01,2019-02-01T00:00:00
2019,2,Nuh,0.198872946912334,False,,nuh,2019-02-01,2019-02-01T00:00:00
2019,2,Palwal,0.6119046434760094,False,,palwal,2019-02-01,2019-02-01T00:00:00
2019,2,Panipat,0.7697658634611538,False,,panipat,2019-02-01,2019-02-01T00:00:00
2019,2,Rewari,0.302673048206738,False,,rewari,2019-02-01,2019-02-01T00:00:00
2019,2,Rohtak,0.2041365514908518,False,,rohtak,2019-02-01,2019-02-01T00:00:00
2019,2,Shahdara,0.833251593368394,True,,shahdara,2019-02-01,2019-02-01T00:00:00
2019,2,Shamli,1.2968978573169023,False,,shamli,2019-02-01,2019-02-01T00:00:00
2019,2,Sonipat,0.8704097714452518,False,,sonipat,2019-02-01,2019-02-01T00:00:00
2019,2,South Delhi,0.8426495489797421,True,,south delhi,2019-02-01,2019-02-01T00:00:00
2019,2,South East Delhi,1.015447915664741,False,,south east delhi,2019-02-01,2019-02-01T00:00:00
2019,2,South West Delhi,0.6924435943365097,True,,south west delhi,2019-02-01,2019-02-01T00:00:00
2019,2,West,0.9747117552906276,True,nearest,west,2019-02-01,2019-02-01T00:00:00
2019,2,West Delhi,0.9747117552906276,True,,west delhi,2019-02-01,2019-02-01T00:00:00
2019,3,Alwar,0.1349565878441806,False,,alwar,2019-03-01,2019-03-01T00:00:00
2019,3,Baghpat,0.1275739785163633,False,,baghpat,2019-03-01,2019-03-01T00:00:00
2019,3,Bharatpur,0.1836887727822027,False,,bharatpur,2019-03-01,2019-03-01T00:00:00
2019,3,Bhiwani,0.1152066177418155,True,,bhiwani,2019-03-01,2019-03-01T00:00:00
2019,3,Bulandshahr,0.270808280475678,False,,bulandshahr,2019-03-01,2019-03-01T00:00:00
2019,3,Central Delhi,0.2131147419893613,True,,central delhi,2019-03-01,2019-03-01T00:00:00
2019,3,Charki Dadri,0.1656681112010418,True,,charki dadri,2019-03-01,2019-03-01T00:00:00
2019,3,East Delhi,0.3367346223964486,True,,east delhi,2019-03-01,2019-03-01T00:00:00
2019,3,Faridabad,0.2747284027958108,True,nearest,faridabad,2019-03-01,2019-03-01T00:00:00
2019,3,Gautam Buddha Nagar,0.5818101975225634,False,,gautam buddha nagar,2019-03-01,2019-03-01T00:00:00
2019,3,Ghaziabad,0.1470836497122241,False,,ghaziabad,2019-03-01,2019-03-01T00:00:00
2019,3,Gurugram,0.2681467856370633,False,,gurugram,2019-03-01,2019-03-01T00:00:00
2019,3,Hapur,0.0995459950739337,False,,hapur,2019-03-01,2019-03-01T00:00:00
2019,3,Jhajjar,0.1522287188838886,False,,jhajjar,2019-03-01,2019-03-01T00:00:00
2019,3,Jind,0.1819621757153541,False,,jind,2019-03-01,2019-03-01T00:00:00
2019,3,Karnal,0.1253276862684757,False,,karnal,2019-03-01,2019-03-01T00:00:00
2019,3,Mahendragarh,0.182262792410801,True,,mahendragarh,2019-03-01,2019-03-01T00:00:00
2019,3,Meerut,0.1831661501238423,False,,meerut,2019-03-01,2019-03-01T00:00:00
2019,3,Muzaffarnagar,0.149935234698557,False,,muzaffarnagar,2019-03-01,2019-03-01T00:00:00
2019,3,New Delhi,0.2747284027958108,True,,new delhi,2019-03-01,2019-03-01T00:00:00
2019,3,North Delhi,0.1631003448399164,True,,north delhi,2019-03-01,2019-03-01T00:00:00
2019,3,North East Delhi,0.1343612824716875,False,,north east delhi,2019-03-01,2019-03-01T00:00:00
2019,3,North West Delhi,0.2236729235418381,False,,north west delhi,2019-03-01,2019-03-01T00:00:00
2019,3,Nuh,0.1973686551535001,False,,nuh,2019-03-01,2019-03-01T00:00:00
2019,3,Palwal,0.4073188506787823,False,,palwal,2019-03-01,2019-03-01T00:00:00
2019,3,Panipat,0.0831304288679553,False,,panipat,2019-03-01,2019-03-01T00:00:00
2019,3,Rewari,0.2295689969774215,False,,rewari,2019-03-01,2019-03-01T00:00:00
2019,3,Rohtak,0.1152066177418155,False,,rohtak,2019-03-01,2019-03-01T00:00:00
2019,3,Shahdara,0.1407224660919558,True,,shahdara,2019-03-01,2019-03-01T00:00:00
2019,3,Shamli,0.0701750709164527,False,,shamli,2019-03-01,2019-03-01T00:00:00
2019,3,Sonipat,0.182809889957469,False,,sonipat,2019-03-01,2019-03-01T00:00:00
2019,3,South Delhi,0.2747284027958108,True,,south delhi,2019-03-01,2019-03-01T00:00:00
2019,3,South East Delhi,0.2813100199545583,False,,south east delhi,2019-03-01,2019-03-01T00:00:00
2019,3,South West Delhi,0.2101877522604759,True,,south west delhi,2019-03-01,2019-03-01T00:00:00
2019,3,West,0.1879508212128633,True,nearest,west,2019-03-01,2019-03-01T00:00:00
2019,3,West Delhi,0.1879508212128633,True,,west delhi,2019-03-01,2019-03-01T00:00:00
2019,4,Alwar,0.8802754900285177,False,,alwar,2019-04-01,2019-04-01T00:00:00
2019,4,Baghpat,0.053396966556708,False,,baghpat,2019-04-01,2019-04-01T00:00:00
2019,4,Bharatpur,0.8096352523813645,False,,bharatpur,2019-04-01,2019-04-01T00:00:00
2019,4,Bhiwani,0.1626367462178071,True,,bhiwani,2019-04-01,2019-04-01T00:00:00
2019,4,Bulandshahr,0.291159403986401,False,,bulandshahr,2019-04-01,2019-04-01T00:00:00
2019,4,Central Delhi,0.1298798811104562,True,,central delhi,2019-04-01,2019-04-01T00:00:00
2019,4,Charki Dadri,0.3180542792159098,True,,charki dadri,2019-04-01,2019-04-01T00:00:00
2019,4,East Delhi,0.0264757762352625,True,,east delhi,2019-04-01,2019-04-01T00:00:00
2019,4,Faridabad,0.2472332728405793,True,nearest,faridabad,2019-04-01,2019-04-01T00:00:00
2019,4,Gautam Buddha Nagar,0.0,False,,gautam buddha nagar,2019-04-01,2019-04-01T00:00:00
2019,4,Ghaziabad,0.0273920307556788,False,,ghaziabad,2019-04-01,2019-04-01T00:00:00
2019,4,Gurugram,0.4424312477310498,False,,gurugram,2019-04-01,2019-04-01T00:00:00
2019,4,Hapur,0.3607243537902832,False,,hapur,2019-04-01,2019-04-01T00:00:00
2019,4,Jhajjar,0.3068306449386809,False,,jhajjar,2019-04-01,2019-04-01T00:00:00
2019,4,Jind,0.230523831397295,False,,jind,2019-04-01,2019-04-01T00:00:00
2019,4,Karnal,0.0437527370949586,False,,karnal,2019-04-01,2019-04-01T00:00:00
2019,4,Mahendragarh,0.6824854682598795,True,,mahendragarh,2019-04-01,2019-04-01T00:00:00
2019,4,Meerut,0.3054457197586695,False,,meerut,2019-04-01,2019-04-01T00:00:00
2019,4,Muzaffarnagar,0.4385399125516415,False,,muzaffarnagar,2019-04-01,2019-04-01T00:00:00
2019,4,New Delhi,0.2472332728405793,True,,new delhi,2019-04-01,2019-04-01T00:00:00
2019,4,North Delhi,0.0958793071905771,True,,north delhi,2019-04-01,2019-04-01T00:00:00
2019,4,North East Delhi,0.1240335258344809,False,,north east delhi,2019-04-01,2019-04-01T00:00:00
2019,4,North West Delhi,0.2135708195467789,False,,north west delhi,2019-04-01,2019-04-01T00:00:00
2019,4,Nuh,0.4361461404297087,False,,nuh,2019-04-01,2019-04-01T00:00:00
2019,4,Palwal,0.2243399818738301,False,,palwal,2019-04-01,2019-04-01T00:00:00
2019,4,Panipat,0.0276822825272878,False,,panipat,2019-04-01,2019-04-01T00:00:00
2019,4,Rewari,0.4846954464912414,False,,rewari,2019-04-01,2019-04-01T00:00:00
2019,4,Rohtak,0.1626367462178071,False,,rohtak,2019-04-01,2019-04-01T00:00:00
2019,4,Shahdara,0.0757127782950798,True,,shahdara,2019-04-01,2019-04-01T00:00:00
2019,4,Shamli,0.129743505269289,False,,shamli,2019-04-01,2019-04-01T00:00:00
2019,4,Sonipat,0.0610031932592391,False,,sonipat,2019-04-01,2019-04-01T00:00:00
2019,4,South Delhi,0.2472332728405793,True,,south delhi,2019-04-01,2019-04-01T00:00:00
2019,4,South East Delhi,0.0520352979501088,False,,south east delhi,2019-04-01,2019-04-01T00:00:00
2019,4,South West Delhi,0.3746309463348654,True,,south west delhi,2019-04-01,2019-04-01T00:00:00
2019,4,West,0.2602007322427299,True,nearest,west,2019-04-01,2019-04-01T00:00:00
