DISTRICT_NAME,State,AQI,YEAR,MONTH,TIME,TIME_ISO,DISTRICT_NAME_clean
Karnal,Haryana,95.4,2020,6,2020-06-01,2020-06-01T00:00:00,karnal
Mahendragarh,Haryana,,2020,6,2020-06-01,2020-06-01T00:00:00,mahendragarh
Meerut,UttarPradesh,122.93,2020,6,2020-06-01,2020-06-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,115.53,2020,6,2020-06-01,2020-06-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,129.67,2020,6,2020-06-01,2020-06-01T00:00:00,new delhi
North Delhi,NCTofDelhi,118.32,2020,6,2020-06-01,2020-06-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,112.74,2020,6,2020-06-01,2020-06-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,130.05,2020,6,2020-06-01,2020-06-01T00:00:00,north west delhi
Nuh,Haryana,,2020,6,2020-06-01,2020-06-01T00:00:00,nuh
Palwal,Haryana,91.27,2020,6,2020-06-01,2020-06-01T00:00:00,palwal
Panipat,Haryana,152.62,2020,6,2020-06-01,2020-06-01T00:00:00,panipat
Rewari,Haryana,,2020,6,2020-06-01,2020-06-01T00:00:00,rewari
Rohtak,Haryana,86.34,2020,6,2020-06-01,2020-06-01T00:00:00,rohtak
Shahdara,NCTofDelhi,146.41,2020,6,2020-06-01,2020-06-01T00:00:00,shahdara
Shamli,UttarPradesh,,2020,6,2020-06-01,2020-06-01T00:00:00,shamli
Sonipat,Haryana,146.45,2020,6,2020-06-01,2020-06-01T00:00:00,sonipat
South Delhi,NCTofDelhi,123.96,2020,6,2020-06-01,2020-06-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,119.21,2020,6,2020-06-01,2020-06-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,119.92,2020,6,2020-06-01,2020-06-01T00:00:00,south west delhi
West,NCTofDelhi,123.27,2020,6,2020-06-01,2020-06-01T00:00:00,west delhi
West Delhi,NCTofDelhi,107.81,2020,6,2020-06-01,2020-06-01T00:00:00,west delhi
Alwar,Rajasthan,70.53,2020,7,2020-07-01,2020-07-01T00:00:00,alwar
Baghpat,UttarPradesh,94.83,2020,7,2020-07-01,2020-07-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2020,7,2020-07-01,2020-07-01T00:00:00,bharatpur
Bhiwani,Haryana,79.84,2020,7,2020-07-01,2020-07-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,97.4,2020,7,2020-07-01,2020-07-01T00:00:00,bulandshahr
Charki Dadri,Haryana,107.13,2020,7,2020-07-01,2020-07-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,71.21,2020,7,2020-07-01,2020-07-01T00:00:00,east delhi
Faridabad,Haryana,91.71,2020,7,2020-07-01,2020-07-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,84.52,2020,7,2020-07-01,2020-07-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,100.35,2020,7,2020-07-01,2020-07-01T00:00:00,ghaziabad
Gurugram,Haryana,86.55,2020,7,2020-07-01,2020-07-01T00:00:00,gurugram
Hapur,UttarPradesh,63.0,2020,7,2020-07-01,2020-07-01T00:00:00,hapur
Jhajjar,Haryana,,2020,7,2020-07-01,2020-07-01T00:00:00,jhajjar
Jind,Haryana,80.5,2020,7,2020-07-01,2020-07-01T00:00:00,jind
Karnal,Haryana,74.9,2020,7,2020-07-01,2020-07-01T00:00:00,karnal
Mahendragarh,Haryana,,2020,7,2020-07-01,2020-07-01T00:00:00,mahendragarh
Meerut,UttarPradesh,70.94,2020,7,2020-07-01,2020-07-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,77.19,2020,7,2020-07-01,2020-07-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,74.34,2020,7,2020-07-01,2020-07-01T00:00:00,new delhi
North Delhi,NCTofDelhi,80.37,2020,7,2020-07-01,2020-07-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,103.01,2020,7,2020-07-01,2020-07-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,93.16,2020,7,2020-07-01,2020-07-01T00:00:00,north west delhi
Nuh,Haryana,,2020,7,2020-07-01,2020-07-01T00:00:00,nuh
Palwal,Haryana,62.0,2020,7,2020-07-01,2020-07-01T00:00:00,palwal
Panipat,Haryana,108.48,2020,7,2020-07-01,2020-07-01T00:00:00,panipat
Rewari,Haryana,,2020,7,2020-07-01,2020-07-01T00:00:00,rewari
Rohtak,Haryana,59.63,2020,7,2020-07-01,2020-07-01T00:00:00,rohtak
Shahdara,NCTofDelhi,104.22,2020,7,2020-07-01,2020-07-01T00:00:00,shahdara
Shamli,UttarPradesh,,2020,7,2020-07-01,2020-07-01T00:00:00,shamli
Sonipat,Haryana,89.05,2020,7,2020-07-01,2020-07-01T00:00:00,sonipat
South Delhi,NCTofDelhi,79.14,2020,7,2020-07-01,2020-07-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,83.1,2020,7,2020-07-01,2020-07-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,84.24,2020,7,2020-07-01,2020-07-01T00:00:00,south west delhi
West,NCTofDelhi,83.81,2020,7,2020-07-01,2020-07-01T00:00:00,west delhi
West Delhi,NCTofDelhi,79.64,2020,7,2020-07-01,2020-07-01T00:00:00,west delhi
Alwar,Rajasthan,54.97,2020,8,2020-08-01,2020-08-01T00:00:00,alwar
Baghpat,UttarPradesh,64.81,2020,8,2020-08-01,2020-08-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2020,8,2020-08-01,2020-08-01T00:00:00,bharatpur
Bhiwani,Haryana,54.08,2020,8,2020-08-01,2020-08-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,61.55,2020,8,2020-08-01,2020-08-01T00:00:00,bulandshahr
Charki Dadri,Haryana,72.24,2020,8,2020-08-01,2020-08-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,50.06,2020,8,2020-08-01,2020-08-01T00:00:00,east delhi
Faridabad,Haryana,79.0,2020,8,2020-08-01,2020-08-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,75.94,2020,8,2020-08-01,2020-08-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,63.26,2020,8,2020-08-01,2020-08-01T00:00:00,ghaziabad
Gurugram,Haryana,61.23,2020,8,2020-08-01,2020-08-01T00:00:00,gurugram
Hapur,UttarPradesh,47.9,2020,8,2020-08-01,2020-08-01T00:00:00,hapur
Jhajjar,Haryana,,2020,8,2020-08-01,2020-08-01T00:00:00,jhajjar
Jind,Haryana,58.59,2020,8,2020-08-01,2020-08-01T00:00:00,jind
Karnal,Haryana,46.71,2020,8,2020-08-01,2020-08-01T00:00:00,karnal
Mahendragarh,Haryana,,2020,8,2020-08-01,2020-08-01T00:00:00,mahendragarh
Meerut,UttarPradesh,45.97,2020,8,2020-08-01,2020-08-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,63.24,2020,8,2020-08-01,2020-08-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,54.43,2020,8,2020-08-01,2020-08-01T00:00:00,new delhi
North Delhi,NCTofDelhi,58.8,2020,8,2020-08-01,2020-08-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,65.35,2020,8,2020-08-01,2020-08-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,75.54,2020,8,2020-08-01,2020-08-01T00:00:00,north west delhi
Nuh,Haryana,,2020,8,2020-08-01,2020-08-01T00:00:00,nuh
Palwal,Haryana,47.14,2020,8,2020-08-01,2020-08-01T00:00:00,palwal
Panipat,Haryana,78.24,2020,8,2020-08-01,2020-08-01T00:00:00,panipat
Rewari,Haryana,,2020,8,2020-08-01,2020-08-01T00:00:00,rewari
Rohtak,Haryana,42.87,2020,8,2020-08-01,2020-08-01T00:00:00,rohtak
Shahdara,NCTofDelhi,81.04,2020,8,2020-08-01,2020-08-01T00:00:00,shahdara
Shamli,UttarPradesh,,2020,8,2020-08-01,2020-08-01T00:00:00,shamli
Sonipat,Haryana,77.27,2020,8,2020-08-01,2020-08-01T00:00:00,sonipat
South Delhi,NCTofDelhi,56.73,2020,8,2020-08-01,2020-08-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,62.81,2020,8,2020-08-01,2020-08-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,63.68,2020,8,2020-08-01,2020-08-01T00:00:00,south west delhi
West,NCTofDelhi,63.87,2020,8,2020-08-01,2020-08-01T00:00:00,west delhi
West Delhi,NCTofDelhi,71.49,2020,8,2020-08-01,2020-08-01T00:00:00,west delhi
Alwar,Rajasthan,70.67,2020,9,2020-09-01,2020-09-01T00:00:00,alwar
Baghpat,UttarPradesh,130.83,2020,9,2020-09-01,2020-09-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2020,9,2020-09-01,2020-09-01T00:00:00,bharatpur
Bhiwani,Haryana,91.96,2020,9,2020-09-01,2020-09-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,126.93,2020,9,2020-09-01,2020-09-01T00:00:00,bulandshahr
Charki Dadri,Haryana,150.11,2020,9,2020-09-01,2020-09-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,120.72,2020,9,2020-09-01,2020-09-01T00:00:00,east delhi
Faridabad,Haryana,151.33,2020,9,2020-09-01,2020-09-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,136.1,2020,9,2020-09-01,2020-09-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,131.9,2020,9,2020-09-01,2020-09-01T00:00:00,ghaziabad
Gurugram,Haryana,117.67,2020,9,2020-09-01,2020-09-01T00:00:00,gurugram
Hapur,UttarPradesh,109.07,2020,9,2020-09-01,2020-09-01T00:00:00,hapur
Jhajjar,Haryana,,2020,9,2020-09-01,2020-09-01T00:00:00,jhajjar
Jind,Haryana,98.43,2020,9,2020-09-01,2020-09-01T00:00:00,jind
Karnal,Haryana,75.96,2020,9,2020-09-01,2020-09-01T00:00:00,karnal
Mahendragarh,Haryana,,2020,9,2020-09-01,2020-09-01T00:00:00,mahendragarh
Meerut,UttarPradesh,123.03,2020,9,2020-09-01,2020-09-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,119.48,2020,9,2020-09-01,2020-09-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,108.92,2020,9,2020-09-01,2020-09-01T00:00:00,new delhi
North Delhi,NCTofDelhi,113.97,2020,9,2020-09-01,2020-09-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,112.75,2020,9,2020-09-01,2020-09-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,131.63,2020,9,2020-09-01,2020-09-01T00:00:00,north west delhi
Nuh,Haryana,,2020,9,2020-09-01,2020-09-01T00:00:00,nuh
Palwal,Haryana,86.0,2020,9,2020-09-01,2020-09-01T00:00:00,palwal
Panipat,Haryana,132.07,2020,9,2020-09-01,2020-09-01T00:00:00,panipat
Rewari,Haryana,,2020,9,2020-09-01,2020-09-01T00:00:00,rewari
Rohtak,Haryana,60.03,2020,9,2020-09-01,2020-09-01T00:00:00,rohtak
Shahdara,NCTofDelhi,127.4,2020,9,2020-09-01,2020-09-01T00:00:00,shahdara
Shamli,UttarPradesh,,2020,9,2020-09-01,2020-09-01T00:00:00,shamli
Sonipat,Haryana,111.45,2020,9,2020-09-01,2020-09-01T00:00:00,sonipat
South Delhi,NCTofDelhi,112.63,2020,9,2020-09-01,2020-09-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,126.54,2020,9,2020-09-01,2020-09-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,121.26,2020,9,2020-09-01,2020-09-01T00:00:00,south west delhi
West,NCTofDelhi,118.7,2020,9,2020-09-01,2020-09-01T00:00:00,west delhi
West Delhi,NCTofDelhi,133.45,2020,9,2020-09-01,2020-09-01T00:00:00,west delhi
Alwar,Rajasthan,93.42,2020,10,2020-10-01,2020-10-01T00:00:00,alwar
Baghpat,UttarPradesh,296.42,2020,10,2020-10-01,2020-10-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2020,10,2020-10-01,2020-10-01T00:00:00,bharatpur
Bhiwani,Haryana,183.67,2020,10,2020-10-01,2020-10-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,282.4,2020,10,2020-10-01,2020-10-01T00:00:00,bulandshahr
Charki Dadri,Haryana,311.89,2020,10,2020-10-01,2020-10-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,276.37,2020,10,2020-10-01,2020-10-01T00:00:00,east delhi
Faridabad,Haryana,271.29,2020,10,2020-10-01,2020-10-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,285.61,2020,10,2020-10-01,2020-10-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,281.19,2020,10,2020-10-01,2020-10-01T00:00:00,ghaziabad
Gurugram,Haryana,247.94,2020,10,2020-10-01,2020-10-01T00:00:00,gurugram
Hapur,UttarPradesh,218.81,2020,10,2020-10-01,2020-10-01T00:00:00,hapur
Jhajjar,Haryana,,2020,10,2020-10-01,2020-10-01T00:00:00,jhajjar
Jind,Haryana,272.32,2020,10,2020-10-01,2020-10-01T00:00:00,jind
Karnal,Haryana,202.12,2020,10,2020-10-01,2020-10-01T00:00:00,karnal
Mahendragarh,Haryana,,2020,10,2020-10-01,2020-10-01T00:00:00,mahendragarh
Meerut,UttarPradesh,268.23,2020,10,2020-10-01,2020-10-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,262.19,2020,10,2020-10-01,2020-10-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,236.94,2020,10,2020-10-01,2020-10-01T00:00:00,new delhi
North Delhi,NCTofDelhi,276.15,2020,10,2020-10-01,2020-10-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,264.08,2020,10,2020-10-01,2020-10-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,299.24,2020,10,2020-10-01,2020-10-01T00:00:00,north west delhi
Nuh,Haryana,,2020,10,2020-10-01,2020-10-01T00:00:00,nuh
Palwal,Haryana,185.04,2020,10,2020-10-01,2020-10-01T00:00:00,palwal
Panipat,Haryana,266.53,2020,10,2020-10-01,2020-10-01T00:00:00,panipat
Rewari,Haryana,,2020,10,2020-10-01,2020-10-01T00:00:00,rewari
Rohtak,Haryana,217.2,2020,10,2020-10-01,2020-10-01T00:00:00,rohtak
Shahdara,NCTofDelhi,291.77,2020,10,2020-10-01,2020-10-01T00:00:00,shahdara
Shamli,UttarPradesh,,2020,10,2020-10-01,2020-10-01T00:00:00,shamli
Sonipat,Haryana,205.38,2020,10,2020-10-01,2020-10-01T00:00:00,sonipat
South Delhi,NCTofDelhi,235.15,2020,10,2020-10-01,2020-10-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,265.87,2020,10,2020-10-01,2020-10-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,260.84,2020,10,2020-10-01,2020-10-01T00:00:00,south west delhi
West,NCTofDelhi,265.42,2020,10,2020-10-01,2020-10-01T00:00:00,west delhi
West Delhi,NCTofDelhi,282.18,2020,10,2020-10-01,2020-10-01T00:00:00,west delhi
Alwar,Rajasthan,109.97,2020,11,2020-11-01,2020-11-01T00:00:00,alwar
Baghpat,UttarPradesh,321.28,2020,11,2020-11-01,2020-11-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2020,11,2020-11-01,2020-11-01T00:00:00,bharatpur
Bhiwani,Haryana,227.56,2020,11,2020-11-01,2020-11-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,339.52,2020,11,2020-11-01,2020-11-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,312.33,2020,11,2020-11-01,2020-11-01T00:00:00,central delhi
Charki Dadri,Haryana,287.64,2020,11,2020-11-01,2020-11-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,344.6,2020,11,2020-11-01,2020-11-01T00:00:00,east delhi
Faridabad,Haryana,311.03,2020,11,2020-11-01,2020-11-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,333.23,2020,11,2020-11-01,2020-11-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,351.43,2020,11,2020-11-01,2020-11-01T00:00:00,ghaziabad
Gurugram,Haryana,303.7,2020,11,2020-11-01,2020-11-01T00:00:00,gurugram
Hapur,UttarPradesh,266.2,2020,11,2020-11-01,2020-11-01T00:00:00,hapur
Jhajjar,Haryana,,2020,11,2020-11-01,2020-11-01T00:00:00,jhajjar
Jind,Haryana,326.62,2020,11,2020-11-01,2020-11-01T00:00:00,jind
Karnal,Haryana,208.68,2020,11,2020-11-01,2020-11-01T00:00:00,karnal
Mahendragarh,Haryana,,2020,11,2020-11-01,2020-11-01T00:00:00,mahendragarh
Meerut,UttarPradesh,290.07,2020,11,2020-11-01,2020-11-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,266.57,2020,11,2020-11-01,2020-11-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,305.28,2020,11,2020-11-01,2020-11-01T00:00:00,new delhi
North Delhi,NCTofDelhi,331.89,2020,11,2020-11-01,2020-11-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,330.49,2020,11,2020-11-01,2020-11-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,354.1,2020,11,2020-11-01,2020-11-01T00:00:00,north west delhi
Nuh,Haryana,,2020,11,2020-11-01,2020-11-01T00:00:00,nuh
Palwal,Haryana,179.25,2020,11,2020-11-01,2020-11-01T00:00:00,palwal
Panipat,Haryana,259.7,2020,11,2020-11-01,2020-11-01T00:00:00,panipat
Rewari,Haryana,,2020,11,2020-11-01,2020-11-01T00:00:00,rewari
Rohtak,Haryana,283.33,2020,11,2020-11-01,2020-11-01T00:00:00,rohtak
Shahdara,NCTofDelhi,356.55,2020,11,2020-11-01,2020-11-01T00:00:00,shahdara
Shamli,UttarPradesh,,2020,11,2020-11-01,2020-11-01T00:00:00,shamli
Sonipat,Haryana,256.86,2020,11,2020-11-01,2020-11-01T00:00:00,sonipat
South Delhi,NCTofDelhi,306.86,2020,11,2020-11-01,2020-11-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,323.31,2020,11,2020-11-01,2020-11-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,320.52,2020,11,2020-11-01,2020-11-01T00:00:00,south west delhi
West,NCTofDelhi,327.93,2020,11,2020-11-01,2020-11-01T00:00:00,west delhi
West Delhi,NCTofDelhi,339.98,2020,11,2020-11-01,2020-11-01T00:00:00,west delhi
Alwar,Rajasthan,114.77,2020,12,2020-12-01,2020-12-01T00:00:00,alwar
Baghpat,UttarPradesh,326.33,2020,12,2020-12-01,2020-12-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2020,12,2020-12-01,2020-12-01T00:00:00,bharatpur
Bhiwani,Haryana,164.11,2020,12,2020-12-01,2020-12-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,365.19,2020,12,2020-12-01,2020-12-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,331.23,2020,12,2020-12-01,2020-12-01T00:00:00,central delhi
Charki Dadri,Haryana,225.59,2020,12,2020-12-01,2020-12-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,368.55,2020,12,2020-12-01,2020-12-01T00:00:00,east delhi
Faridabad,Haryana,317.03,2020,12,2020-12-01,2020-12-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,361.03,2020,12,2020-12-01,2020-12-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,367.68,2020,12,2020-12-01,2020-12-01T00:00:00,ghaziabad
Gurugram,Haryana,280.52,2020,12,2020-12-01,2020-12-01T00:00:00,gurugram
Hapur,UttarPradesh,142.1,2020,12,2020-12-01,2020-12-01T00:00:00,hapur
Jhajjar,Haryana,,2020,12,2020-12-01,2020-12-01T00:00:00,jhajjar
Jind,Haryana,279.33,2020,12,2020-12-01,2020-12-01T00:00:00,jind
Karnal,Haryana,177.89,2020,12,2020-12-01,2020-12-01T00:00:00,karnal
Mahendragarh,Haryana,,2020,12,2020-12-01,2020-12-01T00:00:00,mahendragarh
Meerut,UttarPradesh,317.1,2020,12,2020-12-01,2020-12-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,281.88,2020,12,2020-12-01,2020-12-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,321.31,2020,12,2020-12-01,2020-12-01T00:00:00,new delhi
North Delhi,NCTofDelhi,334.1,2020,12,2020-12-01,2020-12-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,332.84,2020,12,2020-12-01,2020-12-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,356.48,2020,12,2020-12-01,2020-12-01T00:00:00,north west delhi
Nuh,Haryana,,2020,12,2020-12-01,2020-12-01T00:00:00,nuh
Palwal,Haryana,149.15,2020,12,2020-12-01,2020-12-01T00:00:00,palwal
Panipat,Haryana,232.36,2020,12,2020-12-01,2020-12-01T00:00:00,panipat
Rewari,Haryana,,2020,12,2020-12-01,2020-12-01T00:00:00,rewari
Rohtak,Haryana,280.47,2020,12,2020-12-01,2020-12-01T00:00:00,rohtak
Shahdara,NCTofDelhi,372.81,2020,12,2020-12-01,2020-12-01T00:00:00,shahdara
Shamli,UttarPradesh,,2020,12,2020-12-01,2020-12-01T00:00:00,shamli
Sonipat,Haryana,216.5,2020,12,2020-12-01,2020-12-01T00:00:00,sonipat
South Delhi,NCTofDelhi,314.61,2020,12,2020-12-01,2020-12-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,340.07,2020,12,2020-12-01,2020-12-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,313.38,2020,12,2020-12-01,2020-12-01T00:00:00,south west delhi
West,NCTofDelhi,331.87,2020,12,2020-12-01,2020-12-01T00:00:00,west delhi
West Delhi,NCTofDelhi,326.7,2020,12,2020-12-01,2020-12-01T00:00:00,west delhi
Alwar,Rajasthan,104.9,2021,1,2021-01-01,2021-01-01T00:00:00,alwar
Baghpat,UttarPradesh,288.44,2021,1,2021-01-01,2021-01-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2021,1,2021-01-01,2021-01-01T00:00:00,bharatpur
Bhiwani,Haryana,135.26,2021,1,2021-01-01,2021-01-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,329.9,2021,1,2021-01-01,2021-01-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,351.92,2021,1,2021-01-01,2021-01-01T00:00:00,central delhi
Charki Dadri,Haryana,209.96,2021,1,2021-01-01,2021-01-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,362.66,2021,1,2021-01-01,2021-01-01T00:00:00,east delhi
Faridabad,Haryana,315.58,2021,1,2021-01-01,2021-01-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,340.74,2021,1,2021-01-01,2021-01-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,353.06,2021,1,2021-01-01,2021-01-01T00:00:00,ghaziabad
Gurugram,Haryana,269.26,2021,1,2021-01-01,2021-01-01T00:00:00,gurugram
Hapur,UttarPradesh,99.77,2021,1,2021-01-01,2021-01-01T00:00:00,hapur
Jhajjar,Haryana,,2021,1,2021-01-01,2021-01-01T00:00:00,jhajjar
Jind,Haryana,251.8,2021,1,2021-01-01,2021-01-01T00:00:00,jind
Karnal,Haryana,163.48,2021,1,2021-01-01,2021-01-01T00:00:00,karnal
Mahendragarh,Haryana,,2021,1,2021-01-01,2021-01-01T00:00:00,mahendragarh
Meerut,UttarPradesh,279.13,2021,1,2021-01-01,2021-01-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,231.29,2021,1,2021-01-01,2021-01-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,316.79,2021,1,2021-01-01,2021-01-01T00:00:00,new delhi
North Delhi,NCTofDelhi,314.25,2021,1,2021-01-01,2021-01-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,313.67,2021,1,2021-01-01,2021-01-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,348.57,2021,1,2021-01-01,2021-01-01T00:00:00,north west delhi
Nuh,Haryana,,2021,1,2021-01-01,2021-01-01T00:00:00,nuh
Palwal,Haryana,122.56,2021,1,2021-01-01,2021-01-01T00:00:00,palwal
Panipat,Haryana,,2021,1,2021-01-01,2021-01-01T00:00:00,panipat
Rewari,Haryana,,2021,1,2021-01-01,2021-01-01T00:00:00,rewari
Rohtak,Haryana,285.03,2021,1,2021-01-01,2021-01-01T00:00:00,rohtak
Shahdara,NCTofDelhi,356.84,2021,1,2021-01-01,2021-01-01T00:00:00,shahdara
Shamli,UttarPradesh,,2021,1,2021-01-01,2021-01-01T00:00:00,shamli
Sonipat,Haryana,181.39,2021,1,2021-01-01,2021-01-01T00:00:00,sonipat
South Delhi,NCTofDelhi,318.1,2021,1,2021-01-01,2021-01-01T00:00:00,south delhi
South East Delhi,NCTofDelhi,344.8,2021,1,2021-01-01,2021-01-01T00:00:00,south east delhi
South West Delhi,NCTofDelhi,300.4,2021,1,2021-01-01,2021-01-01T00:00:00,south west delhi
West,NCTofDelhi,324.03,2021,1,2021-01-01,2021-01-01T00:00:00,west delhi
West Delhi,NCTofDelhi,313.36,2021,1,2021-01-01,2021-01-01T00:00:00,west delhi
Alwar,Rajasthan,103.3,2021,2,2021-02-01,2021-02-01T00:00:00,alwar
Baghpat,UttarPradesh,262.96,2021,2,2021-02-01,2021-02-01T00:00:00,baghpat
Bharatpur,Rajasthan,,2021,2,2021-02-01,2021-02-01T00:00:00,bharatpur
Bhiwani,Haryana,137.32,2021,2,2021-02-01,2021-02-01T00:00:00,bhiwani
Bulandshahr,UttarPradesh,281.86,2021,2,2021-02-01,2021-02-01T00:00:00,bulandshahr
Central Delhi,NCTofDelhi,342.5,2021,2,2021-02-01,2021-02-01T00:00:00,central delhi
Charki Dadri,Haryana,215.5,2021,2,2021-02-01,2021-02-01T00:00:00,charki dadri
East Delhi,NCTofDelhi,305.05,2021,2,2021-02-01,2021-02-01T00:00:00,east delhi
Faridabad,Haryana,285.67,2021,2,2021-02-01,2021-02-01T00:00:00,faridabad
Gautam Buddha Nagar,UttarPradesh,310.5,2021,2,2021-02-01,2021-02-01T00:00:00,gautam buddha nagar
Ghaziabad,UttarPradesh,327.93,2021,2,2021-02-01,2021-02-01T00:00:00,ghaziabad
Gurugram,Haryana,271.86,2021,2,2021-02-01,2021-02-01T00:00:00,gurugram
Hapur,UttarPradesh,137.64,2021,2,2021-02-01,2021-02-01T00:00:00,hapur
Jhajjar,Haryana,,2021,2,2021-02-01,2021-02-01T00:00:00,jhajjar
Jind,Haryana,210.07,2021,2,2021-02-01,2021-02-01T00:00:00,jind
Karnal,Haryana,158.75,2021,2,2021-02-01,2021-02-01T00:00:00,karnal
Mahendragarh,Haryana,,2021,2,2021-02-01,2021-02-01T00:00:00,mahendragarh
Meerut,UttarPradesh,276.46,2021,2,2021-02-01,2021-02-01T00:00:00,meerut
Muzaffarnagar,UttarPradesh,215.4,2021,2,2021-02-01,2021-02-01T00:00:00,muzaffarnagar
New Delhi,NCTofDelhi,261.14,2021,2,2021-02-01,2021-02-01T00:00:00,new delhi
North Delhi,NCTofDelhi,296.39,2021,2,2021-02-01,2021-02-01T00:00:00,north delhi
North East Delhi,NCTofDelhi,285.26,2021,2,2021-02-01,2021-02-01T00:00:00,north east delhi
North West Delhi,NCTofDelhi,329.83,2021,2,2021-02-01,2021-02-01T00:00:00,north west delhi
Nuh,Haryana,,2021,2,2021-02-01,2021-02-01T00:00:00,nuh
Palwal,Haryana,122.91,2021,2,2021-02-01,2021-02-01T00:00:00,palwal
Panipat,Haryana,165.8,2021,2,2021-02-01,2021-02-01T00:00:00,panipat
