id,date,state_name,state_code,district_name,district_code,station_name,latitude,longitude,basin,sub_basin,source,currentlevel,level_diff
193664,2017-08-24,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.29,-0.57
193665,2017-11-04,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.99,-0.3
193666,2018-01-29,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.42,0.43
193667,2018-05-30,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.44,1.02
193668,2018-08-30,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.81,-1.63
193669,2018-11-29,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.54,0.73
193670,2019-01-30,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.94,0.4
193671,2019-05-30,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.34,0.4
193672,2019-08-30,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.98,-0.36
193673,2019-11-29,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.14,0.16
193674,2020-01-09,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.91,-0.23
193675,2020-08-24,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.36,0.45
193676,2020-11-29,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.58,0.22
193677,2021-01-09,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz I,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.51,-0.07
193678,2013-01-01,Uttar Pradesh,9,Ghaziabad,145,Neknampur Nanai -Pz,28.685,78.085,Ganga,Above Ramganga Confluence,CGWB,8.55,1.04
193679,2013-01-04,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.35,0.23
193680,2013-05-14,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.73,0.38
193681,2013-08-24,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.22,-0.51
193682,2013-11-04,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.05,-0.17
193683,2014-01-04,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.55,0.5
193684,2014-05-14,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.62,0.07
193685,2015-05-14,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.66,2.04
193686,2015-08-24,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.1,-0.56
193687,2015-11-04,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,8.6,-0.5
193688,2016-05-14,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,11.6,3.0
193689,2016-11-04,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,8.91,-2.69
193690,2017-01-04,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.02,0.11
193691,2017-05-14,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,10.17,1.15
193692,2017-08-24,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,8.48,-1.69
193693,2017-11-04,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,8.54,0.06
193694,2018-01-29,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.7,1.16
193695,2018-05-30,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,11.1,1.4
193696,2018-08-30,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.87,-1.23
193697,2018-11-29,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,10.16,0.29
193698,2019-01-30,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,10.5,0.34
193699,2019-05-30,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,11.3,0.8
193700,2019-08-30,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,10.98,-0.32
193701,2019-11-29,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,10.46,-0.52
193702,2020-01-09,Uttar Pradesh,9,Ghaziabad,145,Upheda-Pz,28.73333,77.9,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,10.6,0.14
193703,2013-01-04,Uttar Pradesh,9,Ghaziabad,145,Muradnagar,28.76667,77.50972,Ganga,Yamuna Upper,CGWB,3.95,0.45
193704,2013-05-14,Uttar Pradesh,9,Ghaziabad,145,Muradnagar,28.76667,77.50972,Ganga,Yamuna Upper,CGWB,4.5,0.55
193705,2014-01-04,Uttar Pradesh,9,Ghaziabad,145,Muradnagar,28.76667,77.50972,Ganga,Yamuna Upper,CGWB,3.85,-0.65
193706,2014-05-14,Uttar Pradesh,9,Ghaziabad,145,Muradnagar,28.76667,77.50972,Ganga,Yamuna Upper,CGWB,4.43,0.58
193707,2015-05-14,Uttar Pradesh,9,Ghaziabad,145,Muradnagar,28.76667,77.50972,Ganga,Yamuna Upper,CGWB,4.82,0.39
193708,2015-08-24,Uttar Pradesh,9,Ghaziabad,145,Muradnagar,28.76667,77.50972,Ganga,Yamuna Upper,CGWB,4.4,-0.42
193709,2015-11-04,Uttar Pradesh,9,Ghaziabad,145,Muradnagar,28.76667,77.50972,Ganga,Yamuna Upper,CGWB,4.0,-0.4
193710,2017-05-14,Uttar Pradesh,9,Ghaziabad,145,Muradnagar,28.76667,77.50972,Ganga,Yamuna Upper,CGWB,4.47,0.47
193711,2017-08-24,Uttar Pradesh,9,Ghaziabad,145,Muradnagar,28.76667,77.50972,Ganga,Yamuna Upper,CGWB,8.75,4.28
193712,2013-01-04,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.47,-1.7
193713,2013-05-14,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.5,1.03
193714,2013-08-24,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.5,-1.0
193715,2013-11-04,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.43,-0.07
193716,2014-01-04,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.75,0.32
193717,2014-05-14,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.9,0.15
193718,2014-11-04,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.28,0.38
193719,2015-05-14,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.12,-0.16
193720,2015-11-04,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.5,-0.62
193721,2016-01-04,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.3,0.8
193722,2016-05-14,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.37,0.07
193723,2016-11-04,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.29,-0.08
193724,2017-01-04,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.61,0.32
193725,2017-05-14,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.75,0.14
193726,2017-08-24,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.52,-0.23
193727,2017-11-04,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.24,-0.28
193728,2018-01-29,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.69,0.45
193729,2018-05-30,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.7,1.01
193730,2018-08-30,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.89,-1.81
193731,2018-11-29,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.2,1.31
193732,2019-01-30,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.25,-0.95
193733,2019-05-30,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.61,1.36
193734,2019-08-30,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.28,-0.33
193735,2019-11-29,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.34,0.06
193736,2020-01-09,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.19,-0.15
193737,2020-08-24,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.61,0.42
193738,2020-11-29,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,8.21,0.6
193739,2021-01-09,Uttar Pradesh,9,Ghaziabad,145,Modi Nagar-Pz II,28.84722,77.575,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.71,-0.5
193740,2013-01-01,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.08,1.37
193741,2013-01-04,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,8.9,-0.18
193742,2013-05-14,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.86,0.96
193743,2013-08-24,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.25,-0.61
193744,2013-11-04,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.45,0.2
193745,2014-01-04,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.38,-0.07
193746,2014-05-14,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.51,0.13
193747,2016-11-04,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,11.45,1.94
193748,2017-05-14,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.88,-3.57
193749,2017-08-24,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.45,-1.43
193750,2017-11-04,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.47,1.02
193751,2018-01-29,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.8,0.33
193752,2020-01-09,Uttar Pradesh,9,Ghaziabad,145,Abdullahpur mandi-II-Pz,28.61111,77.79167,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.2,-0.6
193753,2013-01-04,Uttar Pradesh,9,Ghaziabad,145,Pilkuha-Pz,28.70833,77.62778,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.15,-0.28
193754,2013-05-14,Uttar Pradesh,9,Ghaziabad,145,Pilkuha-Pz,28.70833,77.62778,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.01,0.86
193755,2013-08-24,Uttar Pradesh,9,Ghaziabad,145,Pilkuha-Pz,28.70833,77.62778,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,4.7,-2.31
193756,2013-11-04,Uttar Pradesh,9,Ghaziabad,145,Pilkuha-Pz,28.70833,77.62778,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.5,0.8
193757,2014-01-04,Uttar Pradesh,9,Ghaziabad,145,Pilkuha-Pz,28.70833,77.62778,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.75,0.25
193758,2014-05-14,Uttar Pradesh,9,Ghaziabad,145,Pilkuha-Pz,28.70833,77.62778,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.76,1.01
193759,2015-05-14,Uttar Pradesh,9,Ghaziabad,145,Pilkuha-Pz,28.70833,77.62778,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,8.01,1.25
193760,2015-08-24,Uttar Pradesh,9,Ghaziabad,145,Pilkuha-Pz,28.70833,77.62778,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.53,-0.48
193761,2015-11-04,Uttar Pradesh,9,Ghaziabad,145,Pilkuha-Pz,28.70833,77.62778,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,5.6,-1.93
193762,2013-01-04,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.85,-1.97
193763,2013-05-14,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.09,2.24
193764,2013-08-24,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.22,-1.87
193765,2013-11-04,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,7.05,-0.17
193766,2014-01-04,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,6.9,-0.15
193767,2014-05-14,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,8.11,1.21
193768,2015-05-14,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,10.67,2.56
193769,2015-08-24,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,8.52,-2.15
193770,2015-11-04,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,10.5,1.98
193771,2016-05-14,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,11.45,0.95
193772,2016-11-04,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,10.9,-0.55
193773,2017-01-04,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,10.85,-0.05
193774,2017-05-14,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,11.2,0.35
193775,2017-08-24,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.62,-1.58
193776,2017-11-04,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.86,0.24
193777,2018-01-29,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.92,0.06
193778,2018-05-30,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,13.7,3.78
193779,2018-08-30,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,9.35,-4.35
193780,2018-11-29,Uttar Pradesh,9,Ghaziabad,145,Azad Nagar-Pz,28.64167,77.82333,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,12.28,2.93
193781,2013-08-24,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,16.73,0.63
193782,2013-11-04,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,15.8,-0.93
193783,2014-01-04,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,17.15,1.35
193784,2015-05-14,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,18.32,1.17
193785,2015-08-24,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,17.6,-0.72
193786,2015-11-04,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,18.05,0.45
193787,2016-01-04,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,19.1,1.05
193788,2016-05-14,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,19.15,0.05
193789,2016-11-04,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,19.16,0.01
193790,2017-05-14,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,18.83,-0.33
193791,2017-08-24,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,17.63,-1.2
193792,2017-11-04,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,20.53,2.9
193793,2018-01-29,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,20.29,-0.24
193794,2018-05-30,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,21.18,0.89
193795,2018-08-30,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,19.32,-1.86
193796,2018-11-29,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,21.06,1.74
193797,2019-01-30,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,21.18,0.12
193798,2019-05-30,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,21.27,0.09
193799,2019-08-30,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,20.96,-0.31
193800,2019-11-29,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,21.22,0.26
193801,2020-01-09,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,20.88,-0.34
193802,2020-08-24,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,22.58,1.7
193803,2020-11-29,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,22.04,-0.54
193804,2021-01-09,Uttar Pradesh,9,Ghaziabad,145,Morta Pz GWD,28.725,77.48333,Ganga,Yamuna Upper,CGWB,21.53,-0.51
193805,2013-01-01,Uttar Pradesh,9,Ghaziabad,145,Dhaulana-Pz,28.63556,77.6475,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,2.75,-18.78
193806,2013-01-04,Uttar Pradesh,9,Ghaziabad,145,Dhaulana-Pz,28.63556,77.6475,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,2.55,-0.2
193807,2013-05-14,Uttar Pradesh,9,Ghaziabad,145,Dhaulana-Pz,28.63556,77.6475,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,3.73,1.18
193808,2013-08-24,Uttar Pradesh,9,Ghaziabad,145,Dhaulana-Pz,28.63556,77.6475,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,1.59,-2.14
193809,2013-11-04,Uttar Pradesh,9,Ghaziabad,145,Dhaulana-Pz,28.63556,77.6475,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,1.65,0.06
193810,2014-01-04,Uttar Pradesh,9,Ghaziabad,145,Dhaulana-Pz,28.63556,77.6475,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,3.1,1.45
193811,2014-05-14,Uttar Pradesh,9,Ghaziabad,145,Dhaulana-Pz,28.63556,77.6475,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,3.42,0.32
193812,2015-05-14,Uttar Pradesh,9,Ghaziabad,145,Dhaulana-Pz,28.63556,77.6475,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,4.77,1.35
193813,2015-08-24,Uttar Pradesh,9,Ghaziabad,145,Dhaulana-Pz,28.63556,77.6475,Ganga,Upstream Of Gomti Confluece To Muzaffarnagar,CGWB,3.84,-0.93
